256,2054,512.39,174,2.85
384,3463,1732.65,107,1.77
242,2019,409.97,217,3.56
257,1547,617.6,173,2.85
243,3879,463.12,225,3.74
257,2057,1145.51,137,2.25
244,1836,710.61,180,2.97
247,2078,752.01,159,2.61
196,3212,258.82,237,3.84
195,924,237.99,231,3.8
194,642,255.77,252,4.12
193,1029,255.5,264,4.39
194,1314,250.58,227,3.76
195,476,233.24,249,4.09
196,3308,280.33,242,3.99
195,1175,232.52,242,3.92
195,426,223.51,245,4.05
197,550,231.3,209,3.37
191,657,252.0,262,4.33
190,965,241.87,248,4.1
189,745,232.03,260,4.31
191,1082,294.26,263,4.36
187,835,247.15,258,4.23
190,3306,280.93,227,3.72
190,1629,239.77,245,4.07
190,471,226.18,239,3.95
196,3301,292.94,261,4.33
223,3437,385.76,207,3.42
