46,1595,284.55,219,3.63
54,838,169.23,290,4.82
56,724,149.04,304,5.05
49,607,141.9,292,4.83
49,1003,143.56,299,4.93
51,1430,175.05,280,4.62
39,1222,119.62,306,5.07
44,1704,166.09,188,3.07
46,2023,154.88,248,4.12
37,1121,123.17,264,4.26
36,1095,101.72,265,4.37
38,529,139.55,308,5.11
38,1533,121.73,275,4.55
36,1571,144.71,276,4.58
46,1561,219.0,164,2.71
36,693,126.79,313,5.19
35,903,93.34,263,4.34
38,646,117.85,303,5.0
61,1011,182.72,207,3.34
44,1168,123.94,279,4.6
47,746,126.6,282,4.6
45,928,160.56,198,3.23
56,1945,150.58,267,4.34
38,1686,143.82,257,4.25
48,1110,149.27,276,4.55
40,818,120.61,280,4.6
45,755,141.11,281,4.62
44,1413,149.09,286,4.75
