5,3275,48.36,224,3.67
5,1981,45.93,254,4.19
4,567,18.77,271,4.42
4,2353,36.62,303,5.03
5,837,22.14,292,4.82
5,1477,35.66,255,4.22
4,561,22.3,255,4.21
4,1407,21.43,281,4.65
5,396,15.89,310,5.12
5,1356,30.78,246,4.05
5,910,26.5,309,5.12
4,532,14.29,334,5.55
5,983,21.87,318,5.24
4,2291,42.69,258,4.25
5,2527,43.71,248,4.12
4,1588,22.23,281,4.65
4,756,21.06,272,4.47
4,419,11.4,262,4.15
5,2518,47.98,245,4.05
4,1002,22.68,304,5.04
4,1603,19.42,306,5.06
4,2455,51.22,306,5.08
4,2433,48.47,287,4.76
4,3346,73.48,248,4.04
4,2150,49.63,277,4.56
4,2082,34.55,289,4.77
4,1914,32.89,298,4.83
11,4783,124.23,214,3.53
