40,913,85.5,235,3.9
41,793,88.15,292,4.65
41,810,79.1,266,4.29
40,4690,140.17,282,4.68
40,248,68.39,335,5.56
40,639,81.07,291,4.79
41,1200,86.12,301,4.92
40,574,87.28,301,4.99
42,1386,90.79,291,4.82
40,1121,67.66,320,5.3
42,777,91.67,286,4.68
42,1411,98.88,285,4.74
42,1726,93.84,257,4.26
40,689,78.84,311,5.16
41,1766,87.97,287,4.76
40,1746,79.35,291,4.82
40,602,73.61,296,4.88
40,638,72.33,280,4.56
39,388,79.92,312,5.18
40,764,75.32,293,4.81
41,32035,1330.78,131,2.16
41,603,76.31,321,5.34
55,1080,108.79,294,4.87
41,600,82.65,290,4.82
41,755,73.69,305,5.04
40,890,66.67,290,4.78
55,573,120.96,313,5.19
41,2016,91.63,270,4.47
