180,1432,276.14,229,3.78
181,1111,262.53,236,3.62
238,805,320.46,238,3.95
253,6186,927.33,163,2.69
226,2325,897.31,130,2.1
217,15897,3225.01,65,1.06
216,5284,1424.23,113,1.84
207,2264,841.04,171,2.83
208,3132,752.49,161,2.49
207,2412,845.26,120,1.96
220,3334,1019.71,94,1.53
210,1993,789.06,179,2.98
208,2493,653.03,184,3.04
206,1412,690.03,192,3.19
208,1767,719.96,187,3.1
207,8079,890.06,160,2.65
211,3248,719.81,187,3.1
224,1799,721.78,186,3.08
215,1682,764.8,181,2.97
219,1739,726.75,170,2.81
225,2075,897.89,166,2.74
222,1945,787.05,180,2.98
228,44476,1679.15,76,0.92
223,2723,795.74,175,2.88
151,503,206.18,269,4.43
151,670,239.11,276,4.57
161,875,273.85,251,4.15
152,913,217.36,261,4.3
