41,764,95.79,290,4.82
40,791,83.36,287,4.71
40,425,83.97,302,4.97
40,1399,75.3,284,4.69
39,1555,78.27,298,4.79
40,695,82.64,309,5.03
41,619,96.44,274,4.54
40,666,76.6,298,4.81
40,652,77.44,276,4.59
40,370,65.84,265,4.38
39,1225,93.11,281,4.54
39,450,77.52,312,5.12
50,1461,117.3,263,4.33
49,570,90.32,319,5.3
48,1402,112.43,281,4.6
48,1064,82.93,276,4.48
48,1079,86.72,279,4.62
48,1493,89.21,261,4.24
51,438,131.93,272,4.49
48,729,96.29,277,4.5
47,946,98.34,294,4.88
48,1650,116.92,263,4.3
83,888,158.28,257,4.25
82,1015,137.42,270,4.42
83,1041,139.73,278,4.51
83,2031,144.44,273,4.51
83,699,186.34,275,4.57
82,3084,167.46,280,4.58
