119,649,261.68,217,3.56
118,1946,246.94,269,4.45
112,964,235.49,267,4.43
111,508,218.0,263,4.33
6,995,23.78,306,5.05
111,868,243.34,233,3.85
107,1081,246.44,247,4.07
109,421,227.32,275,4.53
109,549,223.41,255,4.22
119,727,228.9,208,3.32
3,674,25.53,352,5.85
3,261,19.83,360,5.96
3,702,45.56,321,5.22
3,1320,45.63,335,5.55
3,725,24.16,355,5.89
2,518,21.43,345,5.69
3,1063,40.95,325,5.34
3,1013,25.51,306,5.07
3,924,33.35,348,5.78
3,1414,34.64,279,4.6
3,785,31.16,306,5.06
2,935,45.97,323,5.33
3,529,37.19,336,5.53
3,869,40.27,332,5.49
3,821,34.79,291,4.82
3,603,22.24,320,5.31
2,394,23.07,329,5.37
3,550,23.26,341,5.66
