217,5008,333.73,215,3.57
168,1579,215.3,250,4.14
169,4765,251.98,210,3.48
170,2425,238.36,228,3.73
165,4596,236.37,261,4.3
164,4943,239.49,238,3.95
171,3175,247.77,251,4.12
170,1366,226.04,268,4.42
167,4207,232.08,239,3.89
166,2115,234.15,267,4.41
169,2303,236.79,229,3.76
161,4332,227.85,259,4.11
0,0,0.0,36,0.61
0,0,0.0,41,0.71
166,1321,220.86,268,4.44
167,2082,230.45,254,4.2
162,1574,213.36,214,3.52
166,1345,203.16,259,4.28
169,1780,236.66,243,3.93
170,2449,222.43,243,4.04
0,0,0.0,36,0.62
167,4684,249.75,229,3.8
171,4309,238.57,263,4.34
168,1265,220.3,267,4.42
164,907,209.1,263,4.35
163,2141,220.28,266,4.39
167,2504,247.61,236,3.88
165,2170,223.78,250,4.12
