204,2291,458.62,211,3.47
200,3484,377.96,196,3.16
214,1576,454.74,209,3.42
310,2708,750.81,166,2.74
203,1565,353.85,246,4.09
216,3810,531.87,195,3.15
196,3365,411.92,205,3.39
225,2455,519.18,202,3.34
245,2508,601.37,190,3.08
268,3315,734.38,149,2.37
231,1234,452.01,233,3.86
199,1797,363.72,224,3.68
215,1364,439.92,223,3.66
199,1244,332.34,249,4.13
194,912,293.57,239,3.95
229,1575,450.13,217,3.6
202,2310,423.73,212,3.49
191,1541,333.5,222,3.68
200,1145,331.13,232,3.81
210,3775,346.62,243,4.0
191,2184,489.19,200,3.31
202,1503,381.03,219,3.62
202,1668,326.6,233,3.84
187,1532,386.19,225,3.69
210,1158,450.94,218,3.54
206,1922,441.37,217,3.59
253,1682,777.77,180,2.99
226,2110,545.93,176,2.89
